inputs: 2 outputs: 2
pos_x	pos_y	s_pitch		s_roll

---
58.5	67.5	-0.308292	0.0950661
60.5	65.5	-0.308292	0.0950661
59.5	68.5	-0.306758	0.0935321
58.5	70.5	-0.306758	0.0950661
60.5	67.5	-0.306758	0.0935321
59.5	68.5	-0.306758	0.0935321
61.5	62.5	-0.306758	0.0950661
58.5	64.5	-0.306758	0.0966001
60.5	62.5	-0.306758	0.102736
60.5	62.5	-0.306758	0.14262
60.5	62.5	-0.306758	0.162562
24.5	74.5	-0.306758	0.182504
24.5	74.5	-0.306758	0.200912
5.5	79.5	-0.306758	0.210116
9.5	56.5	-0.308292	0.214718
3.5	75.5	-0.308292	0.19631
3.5	75.5	-0.305224	0.174834
29.5	74.5	-0.305224	0.151824
42.5	79.5	-0.305224	0.116542
63.5	60.5	-0.305224	0.0919981
78.5	62.5	-0.305224	0.026036
95.5	54.5	-0.305224	-0.0107799
109.5	62.5	-0.305224	-0.046062
123.5	60.5	-0.305224	-0.0813439
139.5	64.5	-0.305224	-0.113558
157.5	61.5	-0.305224	-0.162646
166.5	57.5	-0.305224	-0.18719
176.5	60.5	-0.305224	-0.207132
185.5	63.5	-0.305224	-0.228608
194.5	59.5	-0.308292	-0.251618
204.5	57.5	-0.314428	-0.293036
214.5	62.5	-0.320564	-0.320648
223.5	58.5	-0.3267	-0.345192
234.5	49.5	-0.335904	-0.368202
244.5	53.5	-0.343574	-0.388144
250.5	51.5	-0.351244	-0.428028
261.5	51.5	-0.352778	-0.454106
268.5	55.5	-0.352778	-0.474048
273.5	56.5	-0.351244	-0.47865
273.5	60.5	-0.335904	-0.47865
264.5	58.5	-0.323632	-0.47865
273.5	66.5	-0.306758	-0.47865
267.5	68.5	-0.286816	-0.47865
264.5	78.5	-0.269942	-0.47865
263.5	81.5	-0.260738	-0.47865
264.5	85.5	-0.245398	-0.47098
259.5	92.5	-0.243864	-0.451038
249.5	92.5	-0.24233	-0.42496
231.5	93.5	-0.243864	-0.395814
220.5	90.5	-0.24233	-0.346726
216.5	81.5	-0.24233	-0.31758
200.5	79.5	-0.24233	-0.288434
192.5	78.5	-0.243864	-0.25622
177.5	82.5	-0.24233	-0.222472
161.5	84.5	-0.24233	-0.185656
151.5	81.5	-0.24233	-0.131966
137.5	84.5	-0.24233	-0.0997519
132.5	90.5	-0.24233	-0.069072
114.5	87.5	-0.24233	-0.04146
104.5	86.5	-0.24233	-0.0107799
104.5	86.5	-0.24233	0.0199001
84.5	86.5	-0.24233	0.0613179
70.5	90.5	-0.24233	0.078192
67.5	99.5	-0.24233	0.0843279
69.5	89.5	-0.23466	0.0843279
64.5	98.5	-0.21932	0.0843279
68.5	107.5	-0.176368	0.076658
73.5	111.5	-0.164096	0.0689881
76.5	116.5	-0.153358	0.056716
82.5	122.5	-0.15029	0.0444441
90.5	115.5	-0.148756	0.029104
110.5	120.5	-0.15029	0.00455999
109.5	126.5	-0.15029	-0.046062
119.5	121.5	-0.15029	-0.0752079
130.5	116.5	-0.148756	-0.112024
143.5	119.5	-0.15029	-0.14117
155.5	120.5	-0.15029	-0.181054
170.5	117.5	-0.148756	-0.207132
176.5	133.5	-0.148756	-0.231676
175.5	109.5	-0.148756	-0.257754
200.5	115.5	-0.148756	-0.288434
207.5	112.5	-0.15029	-0.342124
213.5	114.5	-0.15029	-0.372804
231.5	114.5	-0.148756	-0.398882
238.5	114.5	-0.15029	-0.420358
249.5	108.5	-0.153358	-0.474048
254.5	113.5	-0.151824	-0.495524
267.5	109.5	-0.151824	-0.523136
274.5	110.5	-0.151824	-0.53234
272.5	113.5	-0.151824	-0.53234
272.5	110.5	-0.15029	-0.53234
273.5	114.5	-0.147222	-0.53234
270.5	114.5	-0.138018	-0.53234
271.5	131.5	-0.121144	-0.53234
259.5	119.5	-0.099668	-0.53234
270.5	132.5	-0.0689881	-0.530806
265.5	131.5	-0.0597839	-0.53234
265.5	139.5	-0.049046	-0.530806
263.5	143.5	-0.0475121	-0.526204
257.5	145.5	-0.0475121	-0.506262
246.5	146.5	-0.0475121	-0.451038
234.5	141.5	-0.0475121	-0.435698
225.5	138.5	-0.053648	-0.403484
214.5	142.5	-0.055182	-0.366668
202.5	141.5	-0.055182	-0.329852
191.5	146.5	-0.0643861	-0.260822
175.5	138.5	-0.0689881	-0.21787
169.5	142.5	-0.0705221	-0.193326
155.5	142.5	-0.0705221	-0.154976
144.5	143.5	-0.0705221	-0.0782759
125.5	144.5	-0.0705221	-0.0383921
112.5	145.5	-0.0705221	-0.0061779
100.5	147.5	-0.0705221	0.0229681
89.5	151.5	-0.0720561	0.0383081
83.5	149.5	-0.0705221	0.05058
84.5	156.5	-0.055182	0.056716
82.5	159.5	-0.032172	0.056716
88.5	170.5	-0.00609398	0.0459781
100.5	186.5	0.00310993	0.032172
105.5	176.5	0.00924587	0.00916195
111.5	171.5	0.00924587	-0.0368581
121.5	177.5	0.0107799	-0.0629361
135.5	169.5	0.0123138	-0.093616
147.5	173.5	0.0138481	-0.115092
153.5	165.5	0.021518	-0.168782
160.5	163.5	0.0276539	-0.190258
167.5	166.5	0.0322559	-0.208666
171.5	169.5	0.0383921	-0.224006
178.5	168.5	0.04146	-0.239346
185.5	169.5	0.044528	-0.251618
192.5	174.5	0.0521979	-0.291502
199.5	174.5	0.0521979	-0.316046
202.5	169.5	0.0537319	-0.346726
213.5	169.5	0.0521979	-0.374338
223.5	172.5	0.0521979	-0.392746
232.5	172.5	0.0521979	-0.429562
234.5	164.5	0.0537319	-0.449504
244.5	163.5	0.0521979	-0.47098
252.5	168.5	0.0521979	-0.492456
258.5	168.5	0.0521979	-0.504728
258.5	162.5	0.046062	-0.504728
256.5	163.5	0.0307219	-0.504728
255.5	151.5	0.00924587	-0.504728
259.5	149.5	-0.0137641	-0.504728
258.5	143.5	-0.055182	-0.503194
257.5	134.5	-0.076658	-0.50166
248.5	122.5	-0.105804	-0.490922
252.5	114.5	-0.12728	-0.477116
243.5	109.5	-0.14262	-0.452572
243.5	109.5	-0.153358	-0.43263
