inputs: 2 outputs: 2
pos_x	pos_y	s_pitch		s_roll

---
163.5	237.5	0.1335	-0.17952
165.5	225.5	0.10282	-0.185656
165.5	225.5	0.07214	-0.18719
163.5	194.5	0.04146	-0.18719
161.5	195.5	-0.00302601	-0.18719
163.5	190.5	-0.0229681	-0.18719
161.5	183.5	-0.052114	-0.18719
162.5	168.5	-0.078192	-0.18719
162.5	159.5	-0.110406	-0.18719
163.5	144.5	-0.15029	-0.18719
162.5	137.5	-0.177902	-0.18719
162.5	129.5	-0.210116	-0.18719
164.5	118.5	-0.240796	-0.18719
164.5	103.5	-0.297554	-0.18719
167.5	93.5	-0.312894	-0.18719
167.5	84.5	-0.33437	-0.18719
165.5	76.5	-0.351244	-0.18719
172.5	65.5	-0.363516	-0.18719
172.5	68.5	-0.369652	-0.18719
177.5	67.5	-0.397264	-0.219404
186.5	56.5	-0.41874	-0.224006
186.5	47.5	-0.438682	-0.224006
189.5	41.5	-0.454022	-0.224006
186.5	32.5	-0.470896	-0.224006
213.5	49.5	-0.492372	-0.224006
195.5	26.5	-0.492372	-0.224006
190.5	23.5	-0.492372	-0.227074
195.5	29.5	-0.492372	-0.236278
195.5	24.5	-0.492372	-0.24855
205.5	27.5	-0.492372	-0.270026
221.5	28.5	-0.492372	-0.319114
230.5	18.5	-0.492372	-0.34059
234.5	24.5	-0.492372	-0.360532
244.5	29.5	-0.49544	-0.366668
250.5	20.5	-0.496974	-0.383542
256.5	32.5	-0.500042	-0.426494
268.5	26.5	-0.501576	-0.44797
275.5	27.5	-0.504644	-0.47098
280.5	36.5	-0.506178	-0.483252
287.5	33.5	-0.509246	-0.497058
291.5	33.5	-0.519984	-0.517
296.5	30.5	-0.524586	-0.52467
298.5	32.5	-0.527654	-0.52467
301.5	28.5	-0.527654	-0.523136
296.5	30.5	-0.527654	-0.523136
298.5	29.5	-0.52612	-0.512398
294.5	29.5	-0.527654	-0.500126
293.5	26.5	-0.527654	-0.484786
285.5	26.5	-0.527654	-0.475582
279.5	26.5	-0.52612	-0.47098
276.5	26.5	-0.52612	-0.454106
274.5	25.5	-0.52612	-0.4403
270.5	21.5	-0.527654	-0.42496
264.5	18.5	-0.527654	-0.406552
260.5	21.5	-0.527654	-0.38661
248.5	20.5	-0.527654	-0.35593
238.5	15.5	-0.52612	-0.343658
239.5	21.5	-0.52612	-0.331386
230.5	13.5	-0.52612	-0.314512
229.5	22.5	-0.52612	-0.296104
208.5	31.5	-0.527654	-0.277696
209.5	15.5	-0.52612	-0.242414
199.5	15.5	-0.52612	-0.224006
189.5	15.5	-0.523052	-0.208666
186.5	16.5	-0.521518	-0.197928
182.5	15.5	-0.519984	-0.181054
173.5	18.5	-0.516916	-0.161112
169.5	26.5	-0.515382	-0.15651
171.5	11.5	-0.51078	-0.142704
171.5	11.5	-0.509246	-0.1335
152.5	14.5	-0.504644	-0.11816
151.5	12.5	-0.498508	-0.09515
143.5	28.5	-0.493906	-0.0844119
135.5	19.5	-0.489304	-0.07214
134.5	26.5	-0.484702	-0.0614018
134.5	26.5	-0.481634	-0.0521979
111.5	34.5	-0.477032	-0.0353239
112.5	32.5	-0.475498	-0.0322559
140.5	60.5	-0.473964	-0.024586
116.5	28.5	-0.470896	-0.0138481
98.5	39.5	-0.470896	-0.00157595
91.5	28.5	-0.469362	0.00609398
94.5	29.5	-0.470896	0.024502
88.5	30.5	-0.469362	0.030638
83.5	36.5	-0.470896	0.0352399
91.5	36.5	-0.470896	0.0398421
81.5	26.5	-0.470896	0.049046
81.5	36.5	-0.470896	0.056716
