inputs: 2 outputs: 2
pos_x	pos_y	s_pitch		s_roll

---
39	216	-0.0674541	0.154892
135	208	-0.08126	-0.15651
203	211	-0.08126	-0.4403
261	206	-0.082794	-0.635118
274	140	-0.354312	-0.63205
189	120	-0.384992	-0.34826
101	143	-0.306758	-0.067538
29	132	-0.329768	0.177902
146	66	-0.515382	-0.14117
68	26	-0.532256	0.0950661
256	33	-0.662646	-0.383542
264	27	-0.737812	-0.466378
